Date,Close/Last,Volume,Open,High,Low
08/24/2023,$82.99,441098,$83.27,$83.83,$82.96
08/23/2023,$83.49,611242,$82.09,$83.74,$81.94
08/22/2023,$82.18,505883,$83.62,$83.81,$82.12
08/21/2023,$83.62,354853,$84.00,$84.36,$83.29
08/18/2023,$83.62,464475,$83.71,$84.08,$83.22
08/17/2023,$84.10,309913,$85.16,$85.34,$83.99
08/16/2023,$84.50,587240,$84.82,$85.17,$84.22
08/15/2023,$85.25,585667,$86.71,$87.00,$84.975
08/14/2023,$87.45,599950,$87.39,$88.02,$87.0699
08/11/2023,$87.93,238913,$87.62,$88.529,$87.58
08/10/2023,$87.96,325532,$88.51,$89.40,$87.91
08/09/2023,$88.28,511207,$88.19,$88.35,$87.49
08/08/2023,$88.19,456130,$87.71,$88.34,$87.46
08/07/2023,$89.16,140102,$89.10,$89.765,$89.0161
08/04/2023,$89.16,286803,$89.10,$89.765,$89.0161
08/03/2023,$88.91,344309,$88.74,$89.025,$88.12
08/02/2023,$89.27,533023,$90.29,$90.35,$88.73
08/01/2023,$91.10,1520281,$92.04,$92.25,$90.50
07/31/2023,$92.92,473107,$92.29,$93.47,$92.22
07/28/2023,$91.99,317132,$92.60,$92.88,$91.90
07/27/2023,$91.86,2907370,$93.10,$93.26,$91.65
07/26/2023,$93.44,1982295,$93.09,$93.97,$92.75
07/25/2023,$93.50,1412565,$93.78,$94.145,$93.37
07/24/2023,$93.76,872544,$93.45,$94.46,$93.26
07/21/2023,$93.35,340524,$93.95,$93.95,$93.26
07/20/2023,$93.86,296249,$94.16,$94.24,$93.14
07/19/2023,$93.73,387399,$93.51,$93.93,$93.08
07/18/2023,$93.10,827660,$92.23,$93.22,$91.80
07/17/2023,$92.22,311296,$91.77,$92.69,$91.76
07/14/2023,$91.77,340668,$92.85,$92.96,$91.72
07/13/2023,$92.53,431975,$91.70,$92.81,$91.65
07/12/2023,$91.22,334918,$91.55,$91.78,$91.16
07/11/2023,$90.52,270847,$90.33,$90.61,$89.70
07/10/2023,$89.89,287946,$89.50,$90.20,$89.44
07/07/2023,$89.70,505951,$88.78,$90.20,$88.70
07/06/2023,$88.82,620562,$89.64,$90.03,$88.75
07/05/2023,$90.69,693978,$90.22,$90.86,$89.965
07/03/2023,$91.24,220618,$90.79,$91.90,$90.5928
06/30/2023,$91.24,480015,$90.79,$91.90,$90.5928
06/29/2023,$89.60,466065,$89.18,$89.70,$89.13
06/28/2023,$89.13,360550,$89.64,$89.66,$88.62
06/27/2023,$90.15,462909,$89.42,$90.24,$89.13
06/26/2023,$89.23,373228,$87.91,$89.52,$87.805
06/23/2023,$87.70,327800,$88.47,$88.47,$87.595
06/22/2023,$89.20,574106,$88.82,$89.29,$88.33
06/21/2023,$89.26,394791,$88.95,$89.65,$88.55
06/20/2023,$89.21,593993,$89.50,$89.50,$88.67
06/16/2023,$90.21,489824,$89.79,$90.47,$89.70
06/15/2023,$89.72,396159,$88.49,$89.96,$88.49
06/14/2023,$88.69,339384,$89.22,$89.77,$88.09
06/13/2023,$88.84,376004,$87.56,$88.98,$87.35
06/12/2023,$87.10,256191,$86.91,$87.55,$86.51
06/09/2023,$87.17,354289,$87.70,$88.16,$87.05
06/08/2023,$87.79,341238,$88.04,$88.41,$87.25
06/07/2023,$87.90,496296,$87.86,$88.75,$87.35
06/06/2023,$87.81,652823,$85.68,$87.85,$85.53
06/05/2023,$85.85,499360,$87.00,$86.68,$85.81
06/02/2023,$86.89,400287,$85.41,$86.98,$85.25
06/01/2023,$84.43,570807,$83.74,$85.03,$82.94
05/31/2023,$83.41,518927,$83.47,$83.77,$82.54
05/30/2023,$83.88,442491,$84.56,$84.97,$83.52
05/26/2023,$84.30,564573,$83.05,$84.33,$83.05
05/25/2023,$82.89,1024768,$82.98,$83.64,$82.04
05/24/2023,$82.94,1689020,$84.91,$85.17,$82.915
05/23/2023,$86.94,744273,$87.14,$87.82,$86.89
05/22/2023,$87.67,229769,$87.63,$87.90,$86.95
05/19/2023,$87.36,474191,$88.76,$89.03,$86.90
05/18/2023,$88.28,588147,$88.61,$88.61,$87.23
05/17/2023,$89.00,723079,$88.48,$89.05,$87.96
05/16/2023,$87.71,568720,$88.87,$89.416,$87.55
05/15/2023,$89.07,447843,$88.13,$89.28,$88.06
05/12/2023,$87.76,577962,$87.88,$88.42,$86.88
05/11/2023,$87.51,359373,$87.26,$87.63,$86.60
05/10/2023,$88.06,402538,$88.66,$88.7023,$87.07
05/09/2023,$87.89,856917,$87.28,$88.02,$86.67
05/08/2023,$88.23,733274,$88.69,$89.25,$87.89
05/05/2023,$87.97,904925,$86.11,$88.16,$85.97
05/04/2023,$84.50,1308189,$86.40,$86.40,$84.27
05/03/2023,$86.74,1268648,$86.69,$88.05,$86.29
05/02/2023,$86.83,1305618,$89.48,$89.70,$86.26
05/01/2023,$89.85,703797,$90.34,$90.91,$89.78
04/28/2023,$90.19,478859,$89.01,$90.195,$88.88
04/27/2023,$89.56,1022269,$88.26,$89.6228,$88.06
04/26/2023,$89.09,705295,$88.43,$89.77,$88.34
04/25/2023,$88.52,796430,$90.35,$90.43,$88.445
04/24/2023,$91.08,337699,$91.16,$91.47,$90.87
04/21/2023,$91.25,381847,$92.16,$92.16,$90.72
04/20/2023,$91.97,346300,$91.50,$92.36,$91.50
04/19/2023,$92.07,384246,$91.79,$92.36,$91.52
04/18/2023,$92.23,383213,$91.99,$92.50,$91.72
04/17/2023,$91.79,521248,$90.83,$91.79,$90.56
04/14/2023,$90.96,336201,$91.65,$91.89,$90.83
04/13/2023,$90.92,441334,$90.36,$90.99,$90.07
04/12/2023,$90.04,365874,$89.98,$90.68,$89.70
04/11/2023,$89.43,558655,$89.51,$89.94,$89.31
04/10/2023,$89.26,338538,$88.00,$89.27,$87.87
04/06/2023,$88.63,413021,$88.50,$88.75,$87.91
04/05/2023,$88.77,780875,$88.82,$88.86,$87.99
04/04/2023,$89.28,548290,$90.95,$91.27,$88.18
04/03/2023,$90.56,466059,$89.95,$90.61,$89.58
03/31/2023,$89.11,580451,$88.64,$89.13,$88.32
03/30/2023,$88.32,412724,$88.65,$89.09,$88.05
03/29/2023,$87.78,582883,$86.92,$87.89,$86.79
03/28/2023,$86.19,391816,$85.77,$86.36,$85.57
03/27/2023,$85.78,530372,$85.85,$86.18,$85.11
03/24/2023,$84.55,547240,$83.33,$84.58,$82.2501
03/23/2023,$84.39,530655,$86.10,$86.915,$84.20
03/22/2023,$85.65,573697,$87.08,$87.34,$85.64
03/21/2023,$86.66,773027,$87.14,$87.65,$86.39
03/20/2023,$85.80,634485,$85.98,$86.80,$85.25
03/17/2023,$85.25,664829,$86.35,$86.35,$84.875
03/16/2023,$87.08,746923,$85.33,$88.00,$84.59
03/15/2023,$85.94,1201613,$85.43,$86.096,$84.57
03/14/2023,$88.11,1263997,$89.19,$89.53,$87.65
03/13/2023,$87.14,1672023,$86.73,$87.75,$83.77
03/10/2023,$88.26,1307824,$90.10,$90.28,$87.96
03/09/2023,$90.65,645698,$92.14,$92.395,$90.28
03/08/2023,$92.25,370475,$92.88,$93.50,$92.23
03/07/2023,$93.03,520513,$95.56,$95.56,$92.62
03/06/2023,$95.94,343560,$96.32,$96.785,$95.66
03/03/2023,$96.13,468677,$94.92,$96.45,$94.78
03/02/2023,$94.67,434408,$95.23,$95.30,$93.60
03/01/2023,$95.95,543076,$94.59,$96.04,$94.51
02/28/2023,$94.76,689180,$95.86,$95.96,$94.145
02/27/2023,$96.39,352691,$96.96,$97.45,$96.27
02/24/2023,$96.28,443326,$95.00,$96.29,$94.58
02/23/2023,$96.28,488979,$97.53,$97.68,$95.88
02/22/2023,$96.84,434185,$97.50,$97.80,$96.29
02/21/2023,$97.75,481600,$99.67,$99.72,$97.55
02/17/2023,$100.31,354824,$100.00,$100.54,$99.6624
02/16/2023,$100.39,261841,$100.04,$101.09,$99.92
02/15/2023,$100.82,236135,$100.10,$100.87,$100.10
02/14/2023,$101.37,293555,$101.44,$101.92,$100.39
02/13/2023,$101.51,249957,$101.40,$102.00,$101.06
02/10/2023,$101.43,264702,$101.13,$101.57,$100.80
02/09/2023,$100.91,327343,$102.64,$102.79,$100.69
02/08/2023,$101.59,353117,$101.60,$102.40,$101.33
02/07/2023,$101.98,491266,$100.52,$102.48,$100.25
02/06/2023,$100.74,275993,$99.84,$100.765,$99.35
02/03/2023,$100.64,384338,$99.53,$101.15,$99.46
02/02/2023,$100.32,474429,$101.03,$101.27,$100.27
02/01/2023,$100.68,577991,$100.80,$101.09,$99.27
01/31/2023,$100.64,612926,$99.33,$100.72,$98.04
01/30/2023,$99.01,355368,$99.74,$99.99,$98.94
01/27/2023,$100.25,1734397,$100.43,$100.52,$99.77
01/26/2023,$101.49,2150167,$100.20,$101.53,$99.84
01/25/2023,$99.69,485137,$99.26,$99.89,$98.80
01/24/2023,$99.62,331506,$99.44,$100.04,$99.00
01/23/2023,$99.61,436815,$98.88,$99.94,$98.47
01/20/2023,$98.85,325642,$97.57,$98.95,$96.83
01/19/2023,$97.56,473636,$96.89,$97.66,$96.19
01/18/2023,$97.27,563067,$98.60,$99.49,$97.27
01/17/2023,$98.59,555176,$98.36,$98.72,$97.87
01/13/2023,$97.95,526379,$96.31,$98.07,$96.08
01/12/2023,$97.26,708665,$96.92,$97.565,$95.885
01/11/2023,$96.03,723395,$95.51,$96.30,$95.51
01/10/2023,$95.09,350049,$95.42,$95.65,$94.75
01/09/2023,$95.40,467589,$95.51,$96.28,$95.19
01/06/2023,$95.13,507247,$93.50,$95.29,$92.91
01/05/2023,$92.79,411157,$93.00,$93.00,$91.91
01/04/2023,$93.63,610240,$92.31,$94.2713,$92.13
01/03/2023,$91.04,572895,$90.75,$91.531,$90.455
12/30/2022,$90.60,300790,$90.94,$91.29,$90.1016
12/29/2022,$91.19,478927,$90.09,$91.275,$90.09
12/28/2022,$89.63,621039,$90.77,$91.27,$89.44
12/27/2022,$90.73,221135,$90.31,$90.83,$90.06
12/23/2022,$90.30,363808,$89.52,$90.32,$89.32
12/22/2022,$89.49,480455,$89.88,$90.05,$88.48
12/21/2022,$90.52,770996,$90.10,$91.195,$90.10
12/20/2022,$89.39,538183,$88.44,$89.83,$88.31
12/19/2022,$87.94,681758,$88.66,$89.21,$87.46
12/16/2022,$88.04,692389,$87.53,$88.63,$87.53
12/15/2022,$88.35,784936,$88.96,$89.62,$87.83
12/14/2022,$90.19,649816,$90.45,$91.48,$89.71
12/13/2022,$90.66,1235230,$90.08,$92.56,$90.04
12/12/2022,$91.82,600539,$91.76,$91.93,$90.56
12/09/2022,$92.43,416131,$92.00,$92.96,$91.74
12/08/2022,$92.56,871199,$94.72,$95.05,$92.0588
12/07/2022,$94.16,451160,$94.17,$95.79,$94.04
12/06/2022,$94.55,678670,$97.28,$97.65,$93.98
12/05/2022,$97.84,692445,$99.61,$100.13,$97.24
12/02/2022,$99.84,873812,$98.20,$100.12,$97.87
12/01/2022,$99.02,897035,$97.78,$99.23,$96.45
11/30/2022,$97.83,990759,$96.30,$98.01,$95.47
11/29/2022,$96.10,581852,$96.19,$96.57,$95.10
11/28/2022,$96.32,601945,$97.99,$98.51,$96.16
11/25/2022,$99.33,232933,$99.25,$99.77,$99.01
11/23/2022,$99.38,753349,$98.37,$99.54,$98.37
11/22/2022,$98.71,588760,$97.98,$98.98,$97.74
11/21/2022,$97.42,927300,$98.22,$98.71,$97.04
11/18/2022,$98.79,443498,$98.74,$99.20,$98.36
11/17/2022,$98.44,425028,$97.56,$98.58,$97.16
11/16/2022,$98.85,363417,$99.59,$99.77,$97.96
11/15/2022,$99.61,536387,$100.16,$100.66,$98.85
11/14/2022,$99.28,490651,$99.87,$100.30,$99.26
11/11/2022,$100.16,708481,$99.22,$101.20,$98.69
11/10/2022,$98.63,948123,$96.79,$98.84,$96.26
11/09/2022,$93.61,662541,$95.15,$95.15,$93.56
11/08/2022,$95.69,652550,$95.15,$96.29,$94.75
11/07/2022,$94.69,495539,$94.47,$95.03,$94.11
11/04/2022,$94.17,815457,$93.00,$94.20,$92.58
11/03/2022,$90.53,518980,$89.82,$91.15,$89.42
11/02/2022,$91.11,856184,$92.12,$93.43,$90.90
11/01/2022,$91.95,752045,$93.37,$93.43,$91.55
10/31/2022,$92.08,1938775,$92.01,$93.04,$91.89
10/28/2022,$93.90,1938591,$93.03,$94.12,$92.85
10/27/2022,$93.20,567192,$93.38,$94.32,$92.72
10/26/2022,$92.93,952605,$91.55,$94.21,$91.4439
10/25/2022,$91.58,506076,$89.50,$91.69,$89.48
10/24/2022,$89.86,621746,$90.17,$90.29,$89.04
10/21/2022,$89.87,757403,$87.39,$90.04,$87.02
10/20/2022,$87.33,564517,$88.22,$89.27,$87.01
10/19/2022,$87.82,654749,$89.04,$89.31,$87.16
10/18/2022,$89.68,885876,$90.40,$90.78,$88.99
10/17/2022,$88.80,635349,$87.75,$89.38,$87.75
10/14/2022,$85.99,873608,$87.52,$88.29,$85.86
10/13/2022,$86.98,1038716,$82.36,$87.65,$81.57
10/12/2022,$84.07,591042,$83.28,$84.85,$82.79
10/11/2022,$83.26,831297,$84.78,$84.80,$82.93
10/10/2022,$85.40,346342,$86.28,$86.49,$85.23
10/07/2022,$85.82,775019,$87.56,$87.80,$85.58
10/06/2022,$88.13,980009,$90.81,$90.82,$87.84
10/05/2022,$91.67,709622,$91.02,$91.85,$90.19
10/04/2022,$92.71,868241,$91.23,$93.06,$91.23
10/03/2022,$90.41,1099322,$88.87,$90.86,$88.33
09/30/2022,$87.64,885204,$88.82,$89.78,$87.37
09/29/2022,$88.50,818542,$89.68,$89.68,$87.49
09/28/2022,$90.40,948868,$87.66,$90.76,$87.28
09/27/2022,$87.90,896902,$89.43,$89.93,$87.67
09/26/2022,$89.00,683348,$88.55,$89.78,$87.9474
09/23/2022,$89.39,993365,$90.70,$90.79,$88.39
09/22/2022,$91.93,435566,$93.18,$93.67,$91.80
09/21/2022,$92.90,735051,$94.72,$94.82,$92.90
09/20/2022,$94.34,472978,$95.28,$95.38,$93.56
09/19/2022,$96.34,632806,$94.44,$96.36,$94.05
09/16/2022,$95.54,707509,$95.15,$95.82,$94.715
09/15/2022,$96.64,1039446,$96.16,$97.87,$95.98
09/14/2022,$96.44,798711,$95.82,$96.64,$95.06
09/13/2022,$95.63,775539,$96.71,$97.15,$95.22
09/12/2022,$99.08,755854,$98.94,$99.94,$98.60
09/09/2022,$97.84,787146,$95.87,$98.02,$95.87
09/08/2022,$94.98,723593,$92.02,$94.9999,$91.69
09/07/2022,$92.58,775587,$90.94,$92.75,$90.60
09/06/2022,$91.63,779832,$93.23,$93.39,$91.10
09/02/2022,$92.70,669169,$93.59,$94.43,$92.33
09/01/2022,$92.18,983911,$91.72,$92.28,$90.41
08/31/2022,$92.24,1020945,$94.25,$94.43,$92.23
08/30/2022,$94.98,997326,$96.78,$97.04,$94.82
08/29/2022,$98.08,586748,$98.00,$98.41,$97.28
08/26/2022,$98.48,608167,$100.61,$101.16,$98.25
08/25/2022,$100.23,652514,$100.12,$101.04,$99.60
08/24/2022,$99.69,836281,$100.25,$100.76,$99.23
08/23/2022,$101.27,542471,$101.45,$101.75,$100.19
08/22/2022,$101.23,393225,$101.78,$101.81,$101.10
08/19/2022,$103.07,385894,$104.34,$104.67,$102.84
08/18/2022,$104.87,592750,$104.16,$105.23,$103.99
08/17/2022,$104.32,385033,$103.87,$104.60,$103.57
08/16/2022,$105.16,498095,$103.09,$105.40,$103.09
08/15/2022,$103.34,357682,$102.56,$103.54,$101.98
08/12/2022,$103.91,464597,$102.42,$104.15,$102.18
08/11/2022,$102.01,326769,$101.84,$102.62,$101.70
08/10/2022,$101.09,583807,$99.85,$101.64,$99.85
08/09/2022,$98.51,906494,$99.20,$99.43,$98.03
08/08/2022,$99.35,335711,$99.74,$100.00,$99.04
08/05/2022,$98.97,405340,$98.09,$98.98,$97.825
08/04/2022,$98.76,362035,$99.26,$99.27,$98.29
08/03/2022,$99.25,475533,$98.19,$99.7671,$98.04
08/02/2022,$98.04,585814,$98.63,$98.98,$97.39
08/01/2022,$98.84,1993972,$99.38,$99.81,$98.09
07/29/2022,$98.84,1799406,$99.38,$99.81,$98.09
07/28/2022,$99.72,526584,$99.34,$99.92,$98.35
07/27/2022,$99.31,505669,$98.04,$99.86,$97.68
07/26/2022,$97.64,428801,$97.88,$98.65,$97.25
07/25/2022,$98.51,461604,$97.52,$98.69,$97.42
07/22/2022,$97.02,437559,$97.57,$98.15,$96.4043
07/21/2022,$97.41,408744,$96.70,$97.47,$95.75
07/20/2022,$96.92,390919,$96.07,$97.03,$95.64
07/19/2022,$96.28,1103837,$94.56,$96.51,$94.56
07/18/2022,$93.41,588023,$93.09,$94.90,$93.09
07/15/2022,$92.05,691133,$92.37,$92.6299,$91.22
07/14/2022,$91.10,793073,$92.76,$92.76,$90.44
07/13/2022,$94.92,689371,$95.31,$95.65,$94.00
07/12/2022,$96.18,572182,$95.71,$97.17,$95.71
07/11/2022,$96.59,531130,$96.51,$96.92,$95.94
07/08/2022,$97.48,465868,$97.68,$98.02,$96.57
07/07/2022,$97.33,521080,$96.39,$97.765,$96.31
07/06/2022,$95.42,573483,$94.59,$95.69,$93.66
07/05/2022,$94.83,684717,$95.19,$95.51,$93.10
07/01/2022,$96.97,397179,$95.80,$97.26,$95.24
06/30/2022,$96.17,596635,$94.99,$96.38,$94.26
06/29/2022,$96.35,391104,$97.17,$97.17,$95.86
06/28/2022,$96.81,486581,$97.59,$98.49,$96.41
06/27/2022,$96.73,400780,$95.94,$96.945,$95.46
06/24/2022,$95.52,557805,$94.62,$96.0316,$94.22
06/23/2022,$93.85,695218,$96.50,$96.74,$93.43
06/22/2022,$96.73,491844,$97.05,$97.40,$96.41
06/21/2022,$98.58,491527,$99.10,$99.32,$98.22
06/17/2022,$96.20,780645,$97.48,$98.07,$95.70
06/16/2022,$97.67,796506,$98.32,$98.87,$97.27
06/15/2022,$100.34,649685,$99.64,$101.42,$98.39
06/14/2022,$99.09,541567,$100.39,$100.89,$98.46
06/13/2022,$100.30,717453,$100.43,$101.17,$99.76
06/10/2022,$102.84,843829,$104.01,$104.29,$102.46
06/09/2022,$106.00,755979,$108.27,$108.56,$105.99
06/08/2022,$108.97,513449,$109.82,$109.85,$108.16
06/07/2022,$110.30,407203,$109.10,$110.6466,$109.02
06/06/2022,$109.75,430903,$110.01,$110.67,$109.21
06/03/2022,$108.78,416496,$109.50,$109.915,$108.54
06/02/2022,$110.01,533754,$108.51,$110.29,$108.07
06/01/2022,$108.73,634783,$109.39,$109.61,$107.52
05/31/2022,$108.89,946556,$108.28,$109.69,$107.32
05/27/2022,$107.38,580753,$106.61,$107.40,$106.33
05/26/2022,$105.78,892645,$104.27,$106.48,$103.94
05/25/2022,$103.66,930884,$103.36,$105.15,$102.40
05/24/2022,$104.17,916317,$104.48,$104.55,$102.30
05/23/2022,$104.66,527249,$103.80,$105.80,$103.59
05/20/2022,$102.05,585743,$102.69,$103.68,$100.62
05/19/2022,$102.19,730286,$102.25,$103.83,$101.75
05/18/2022,$102.84,588008,$104.79,$104.92,$102.71
05/17/2022,$105.43,699675,$104.50,$105.78,$104.07
05/16/2022,$103.39,969402,$102.09,$103.71,$101.50
05/13/2022,$102.16,594180,$101.23,$102.55,$101.07
05/12/2022,$100.32,716097,$100.43,$100.81,$98.87
05/11/2022,$101.13,774265,$101.82,$103.52,$100.67
05/10/2022,$101.14,870193,$102.86,$103.57,$100.42
05/09/2022,$101.88,767026,$103.31,$103.57,$101.56
05/06/2022,$104.62,727913,$105.10,$105.19,$103.65
05/05/2022,$105.43,807715,$108.19,$108.23,$104.5354
05/04/2022,$108.55,817251,$107.23,$108.6799,$106.09
05/03/2022,$107.40,787008,$105.72,$108.02,$105.47
05/02/2022,$105.18,809995,$105.85,$106.33,$103.5358
04/29/2022,$106.04,1856963,$108.43,$109.19,$105.80
04/28/2022,$109.19,1181462,$108.02,$109.74,$107.38
04/27/2022,$107.64,792276,$108.00,$108.82,$107.1204
04/26/2022,$108.37,1806609,$110.12,$111.03,$108.33
04/25/2022,$111.15,995589,$111.25,$111.5001,$108.84
04/22/2022,$112.03,796839,$115.17,$115.27,$111.84
04/21/2022,$116.00,626126,$118.45,$118.965,$115.6801
04/20/2022,$117.41,641230,$116.06,$118.48,$115.80
04/19/2022,$114.55,451757,$113.83,$114.58,$113.23
04/18/2022,$113.35,403735,$113.15,$114.04,$112.95
04/14/2022,$113.53,486978,$113.39,$114.22,$113.14
04/13/2022,$113.34,671183,$112.51,$113.47,$111.53
04/12/2022,$113.20,521995,$114.53,$115.00,$112.75
04/11/2022,$114.50,671199,$114.98,$115.80,$114.19
04/08/2022,$115.32,507013,$114.42,$115.83,$114.39
04/07/2022,$114.38,800237,$116.32,$116.45,$113.44
04/06/2022,$116.79,749762,$117.91,$118.17,$116.25
04/05/2022,$118.29,713943,$117.76,$119.55,$117.46
04/04/2022,$117.64,537895,$117.01,$117.98,$116.36
04/01/2022,$116.99,712914,$118.65,$118.79,$116.47
03/31/2022,$117.97,1277303,$118.42,$119.27,$117.75
03/30/2022,$118.73,650753,$119.61,$119.88,$118.47
03/29/2022,$119.27,662967,$120.10,$120.44,$118.9094
03/28/2022,$119.28,520880,$119.25,$119.28,$118.12
03/25/2022,$119.76,635238,$118.93,$119.85,$118.90
03/24/2022,$118.79,779645,$118.21,$119.22,$117.93
03/23/2022,$117.76,1451485,$118.40,$118.94,$117.73
03/22/2022,$122.34,649757,$121.94,$122.77,$121.50
03/21/2022,$121.38,764703,$121.89,$122.18,$121.00
03/18/2022,$121.26,942820,$119.62,$121.55,$119.37
03/17/2022,$120.32,747571,$119.05,$120.35,$118.84
03/16/2022,$119.38,986311,$117.82,$119.77,$117.35
03/15/2022,$116.33,891974,$116.16,$116.58,$114.828
03/14/2022,$116.01,711931,$115.76,$117.43,$115.61
03/11/2022,$115.49,661160,$115.57,$116.71,$115.34
03/10/2022,$114.80,648152,$114.20,$115.61,$113.63
03/09/2022,$114.90,883174,$113.50,$115.21,$112.80
03/08/2022,$110.95,1197337,$111.47,$113.15,$109.80
03/07/2022,$111.08,1108266,$113.38,$114.21,$111.08
03/04/2022,$114.91,889865,$114.25,$115.35,$113.20
03/03/2022,$116.52,774053,$117.23,$117.71,$115.91
03/02/2022,$116.89,887383,$114.93,$117.55,$114.64
03/01/2022,$113.42,1365578,$115.36,$116.61,$112.32
02/28/2022,$113.90,1219792,$112.20,$114.16,$112.20
02/25/2022,$114.38,1088021,$112.32,$114.8394,$112.12
02/24/2022,$111.19,1717708,$108.81,$111.34,$108.38
02/23/2022,$113.24,965235,$115.74,$115.88,$113.05
02/22/2022,$114.70,1977479,$113.95,$115.59,$113.44
02/18/2022,$114.80,769522,$115.94,$116.28,$114.60
02/17/2022,$115.66,738789,$117.22,$117.69,$115.49
02/16/2022,$117.93,469071,$117.59,$118.58,$117.21
02/15/2022,$117.45,688311,$118.12,$118.12,$116.60
02/14/2022,$116.87,875224,$117.94,$118.03,$116.17
02/11/2022,$118.17,737816,$118.75,$120.53,$117.78
02/10/2022,$119.16,581601,$118.88,$120.865,$118.62
02/09/2022,$119.01,546810,$118.76,$119.60,$118.43
02/08/2022,$118.24,796742,$117.07,$118.54,$116.94
02/07/2022,$117.03,1330261,$117.10,$117.39,$116.34
02/04/2022,$116.24,613537,$115.94,$116.74,$115.19
02/03/2022,$116.47,1429698,$116.84,$116.94,$116.13
02/02/2022,$117.11,886385,$115.37,$117.36,$115.19
02/01/2022,$114.78,1488689,$113.32,$114.99,$113.24
01/31/2022,$113.18,2471264,$111.60,$113.62,$111.18
01/28/2022,$113.06,1589104,$113.37,$113.37,$111.71
01/27/2022,$113.64,778931,$116.39,$116.93,$113.37
01/26/2022,$115.38,1038314,$115.78,$117.06,$114.84
01/25/2022,$114.30,908949,$111.64,$115.13,$110.55
01/24/2022,$112.42,1183426,$111.33,$112.62,$109.66
01/21/2022,$114.01,1324035,$115.65,$115.85,$113.15
01/20/2022,$116.42,881472,$117.45,$118.45,$116.38
01/19/2022,$117.21,1215858,$119.42,$119.61,$116.9701
01/18/2022,$118.54,1193101,$119.47,$120.13,$117.98
01/14/2022,$118.03,542123,$117.20,$118.64,$116.59
01/13/2022,$117.91,602452,$117.85,$118.65,$117.61
01/12/2022,$116.86,634061,$115.68,$116.99,$115.68
01/11/2022,$115.30,562425,$113.09,$115.30,$112.9951
01/10/2022,$112.86,483305,$113.25,$113.51,$111.74
01/07/2022,$113.18,621373,$111.68,$113.43,$111.66
01/06/2022,$111.38,590595,$110.32,$111.53,$109.75
01/05/2022,$109.63,610954,$111.39,$111.99,$109.60
01/04/2022,$110.88,896800,$109.00,$111.36,$108.89
01/03/2022,$108.89,483896,$108.04,$109.32,$108.04
12/31/2021,$107.72,499637,$107.06,$108.15,$107.06
12/30/2021,$107.13,513021,$107.08,$107.62,$107.02
12/29/2021,$107.00,706420,$107.29,$107.97,$106.77
12/28/2021,$108.02,344045,$107.36,$108.40,$107.02
12/27/2021,$107.66,378983,$106.48,$107.71,$106.1647
12/23/2021,$107.66,565335,$106.48,$107.71,$106.1647
12/22/2021,$105.50,683607,$103.00,$105.509,$103.00
12/21/2021,$103.13,1294820,$102.99,$103.53,$102.22
12/20/2021,$101.65,1540273,$102.44,$102.60,$100.54
12/17/2021,$103.97,1176282,$105.70,$105.70,$103.67
12/16/2021,$106.97,1332215,$110.00,$110.65,$106.78
12/15/2021,$108.99,480091,$107.99,$109.22,$107.41
12/14/2021,$107.82,412179,$107.38,$108.94,$107.35
12/13/2021,$107.88,517580,$108.63,$108.84,$107.48
12/10/2021,$109.07,334610,$108.91,$109.10,$108.315
12/09/2021,$108.40,341015,$108.39,$108.94,$108.19
12/08/2021,$109.06,398755,$109.64,$109.93,$108.58
12/07/2021,$109.26,554974,$109.23,$109.87,$108.86
12/06/2021,$108.06,498693,$108.68,$109.06,$107.9799
12/03/2021,$107.47,1308837,$108.07,$109.76,$106.51
12/02/2021,$105.18,884103,$104.03,$106.24,$103.64
12/01/2021,$103.43,818983,$106.16,$106.365,$103.24
11/30/2021,$104.07,1102733,$106.97,$107.01,$103.94
11/29/2021,$107.38,569605,$109.20,$109.25,$107.04
11/26/2021,$107.64,517880,$108.46,$108.46,$106.86
11/24/2021,$110.71,335750,$109.85,$110.90,$109.77
11/23/2021,$110.35,559247,$109.47,$110.37,$109.25
11/22/2021,$109.11,587369,$109.09,$110.00,$108.66
11/19/2021,$108.93,478316,$109.18,$109.43,$108.28
11/18/2021,$110.20,645606,$110.46,$110.46,$109.58
11/17/2021,$110.34,346438,$111.14,$111.28,$109.83
11/16/2021,$111.21,738490,$111.84,$111.965,$111.14
11/15/2021,$112.07,645680,$112.17,$112.56,$111.88
11/12/2021,$111.79,265222,$111.25,$111.84,$110.81
11/11/2021,$111.25,354670,$110.78,$111.60,$110.64
11/10/2021,$111.21,465684,$112.08,$112.48,$111.10
11/09/2021,$112.03,496683,$111.62,$112.15,$110.77
11/08/2021,$111.73,467588,$111.09,$111.90,$110.60
11/05/2021,$110.62,413301,$110.72,$111.20,$110.33
11/04/2021,$110.26,795691,$110.25,$110.59,$109.15
11/03/2021,$110.62,579145,$110.00,$110.99,$109.40
11/02/2021,$110.14,402233,$109.26,$110.52,$108.8951
11/01/2021,$109.57,391907,$108.80,$109.91,$108.58
10/29/2021,$108.51,655094,$110.76,$111.491,$108.46
10/28/2021,$112.30,602029,$111.33,$112.34,$111.06
10/27/2021,$110.88,911959,$110.84,$111.72,$110.32
10/26/2021,$111.27,1702983,$110.95,$111.8682,$110.78
10/25/2021,$110.81,430067,$109.74,$110.92,$109.30
10/22/2021,$109.50,453736,$109.19,$110.26,$108.81
