Date,Close/Last,Volume,Open,High,Low
11/26/2024,$64.14,545213,$64.44,$64.61,$63.69
11/25/2024,$64.77,650978,$63.47,$65.165,$63.30
11/22/2024,$62.48,536385,$61.10,$62.7908,$61.10
11/21/2024,$60.80,378879,$60.48,$60.88,$60.24
11/20/2024,$60.39,524087,$60.12,$60.40,$59.35
11/19/2024,$60.39,530910,$61.42,$61.565,$60.15
11/18/2024,$62.23,453872,$61.71,$62.41,$61.52
11/15/2024,$61.70,654486,$63.50,$63.50,$61.35
11/14/2024,$63.15,334298,$63.72,$63.77,$62.82
11/13/2024,$63.79,394180,$63.67,$64.10,$63.46
11/12/2024,$63.41,536643,$64.02,$64.43,$63.325
11/11/2024,$64.49,493990,$64.77,$65.45,$64.16
11/08/2024,$64.37,570632,$65.11,$65.20,$63.93
11/07/2024,$65.27,496832,$65.66,$66.50,$64.96
11/06/2024,$65.80,710300,$66.08,$66.08,$63.92
11/05/2024,$63.41,482107,$63.30,$63.67,$62.91
11/04/2024,$63.57,584868,$63.37,$63.92,$63.11
11/01/2024,$63.30,633362,$63.13,$63.74,$62.79
10/31/2024,$62.85,668258,$63.52,$63.905,$62.84
10/30/2024,$63.66,719811,$62.93,$64.26,$62.93
10/29/2024,$63.20,656802,$63.52,$63.85,$62.97
10/28/2024,$63.87,833671,$63.54,$64.24,$63.28
10/25/2024,$62.91,782606,$63.56,$64.12,$62.79
10/24/2024,$63.62,1110645,$63.55,$64.2399,$62.51
10/23/2024,$62.28,667160,$61.88,$62.7525,$61.73
10/22/2024,$62.84,893911,$62.50,$63.07,$61.53
10/21/2024,$62.59,1059037,$64.95,$64.95,$62.12
10/18/2024,$65.25,1252667,$66.71,$67.22,$64.35
10/17/2024,$67.05,2026395,$70.58,$70.58,$65.81
10/16/2024,$74.30,941345,$72.54,$75.17,$72.54
10/15/2024,$72.00,383209,$72.48,$73.52,$71.98
10/14/2024,$72.27,395100,$71.48,$72.32,$71.12
10/11/2024,$71.55,421919,$70.34,$71.75,$70.34
10/10/2024,$70.13,508406,$70.22,$70.90,$69.705
10/09/2024,$70.72,432244,$70.93,$71.5359,$70.54
10/08/2024,$71.32,496375,$70.96,$71.53,$70.64
10/07/2024,$70.80,363894,$71.03,$71.09,$70.56
10/04/2024,$71.41,415164,$71.35,$71.67,$70.45
10/03/2024,$70.42,440507,$70.89,$71.17,$70.11
10/02/2024,$71.40,527117,$72.28,$72.59,$71.09
10/01/2024,$72.62,359238,$73.34,$73.34,$71.84
09/30/2024,$73.52,374681,$73.00,$73.96,$73.00
09/27/2024,$73.28,318973,$73.87,$74.57,$73.19
09/26/2024,$73.14,432200,$72.72,$73.77,$72.72
09/25/2024,$72.07,344161,$73.92,$73.92,$71.92
09/24/2024,$73.87,569378,$74.18,$74.50,$73.79
09/23/2024,$73.82,670994,$74.38,$75.025,$73.67
09/20/2024,$73.71,2068832,$75.39,$75.39,$73.71
09/19/2024,$75.18,354105,$75.02,$75.57,$74.425
09/18/2024,$73.50,388838,$73.10,$75.41,$72.74
09/17/2024,$73.10,257646,$72.36,$73.605,$72.36
09/16/2024,$71.91,258327,$71.97,$72.43,$71.445
09/13/2024,$71.46,177823,$70.88,$71.75,$70.84
09/12/2024,$69.73,354318,$69.90,$70.47,$68.93
09/11/2024,$69.49,298535,$69.74,$69.82,$68.45
09/10/2024,$70.35,239850,$69.79,$70.47,$69.395
09/09/2024,$70.00,400430,$69.57,$71.02,$68.97
09/06/2024,$69.57,228115,$71.58,$71.83,$69.375
09/05/2024,$71.60,242567,$72.46,$72.46,$71.25
09/04/2024,$72.51,249109,$71.65,$72.54,$71.65
09/03/2024,$71.94,318380,$73.29,$74.23,$71.61
08/30/2024,$73.92,258415,$73.15,$73.98,$72.82
08/29/2024,$73.01,171792,$73.70,$74.17,$72.98
08/28/2024,$73.05,229631,$73.04,$74.00,$72.565
08/27/2024,$73.25,174504,$73.23,$73.60,$72.57
08/26/2024,$73.61,209390,$73.98,$74.46,$73.55
08/23/2024,$73.31,210101,$71.64,$73.69,$71.53
08/22/2024,$71.40,184611,$71.94,$71.94,$71.18
08/21/2024,$71.52,241895,$71.13,$71.58,$70.37
08/20/2024,$70.41,207375,$71.50,$71.50,$70.22
08/19/2024,$71.57,294471,$70.98,$71.75,$70.45
08/16/2024,$70.86,337265,$70.22,$71.44,$70.22
08/15/2024,$70.48,452822,$71.09,$71.96,$70.24
08/14/2024,$70.29,352303,$71.50,$72.43,$70.00
08/13/2024,$71.02,205776,$69.77,$71.51,$69.625
08/12/2024,$69.29,318733,$70.18,$70.48,$68.75
08/09/2024,$70.11,248077,$71.04,$71.08,$69.74
08/08/2024,$71.14,293651,$69.70,$71.45,$69.70
08/07/2024,$69.28,305426,$71.90,$72.39,$69.23
08/06/2024,$71.15,425921,$69.87,$71.92,$69.755
08/05/2024,$69.97,358155,$71.24,$71.45,$69.315
08/02/2024,$72.83,365225,$72.91,$73.11,$71.98
08/01/2024,$74.34,491779,$76.69,$76.88,$73.07
07/31/2024,$76.58,343216,$77.33,$77.85,$76.56
07/30/2024,$77.13,453141,$75.81,$77.56,$75.13
07/29/2024,$75.36,331201,$74.82,$75.81,$74.60
07/26/2024,$74.81,324737,$74.85,$75.43,$74.00
07/25/2024,$74.09,551225,$72.66,$74.72,$72.24
07/24/2024,$72.67,546201,$71.88,$73.32,$71.51
07/23/2024,$71.90,496648,$72.12,$72.91,$71.64
07/22/2024,$72.52,451280,$71.70,$72.82,$70.81
07/19/2024,$71.44,644251,$73.32,$73.50,$70.79
07/18/2024,$73.34,821329,$72.16,$78.22,$72.16
07/17/2024,$74.19,842287,$72.61,$74.28,$71.78
07/16/2024,$72.71,576088,$70.51,$72.87,$70.51
07/15/2024,$70.23,536732,$69.60,$71.10,$69.60
07/12/2024,$69.60,393901,$69.66,$70.235,$69.07
07/11/2024,$68.89,408696,$67.98,$69.195,$67.86
07/10/2024,$66.89,433086,$66.50,$67.395,$66.385
07/09/2024,$66.26,740834,$70.23,$70.23,$66.03
07/08/2024,$70.54,426087,$69.28,$70.83,$69.28
07/05/2024,$68.67,648376,$69.36,$69.64,$68.18
07/03/2024,$69.71,325433,$69.31,$69.93,$69.105
07/02/2024,$69.21,359899,$69.25,$69.72,$69.00
07/01/2024,$69.44,407630,$69.82,$70.07,$68.65
06/28/2024,$69.80,636206,$70.00,$70.12,$69.05
06/27/2024,$69.57,503301,$69.87,$70.25,$69.07
06/26/2024,$69.63,562942,$71.00,$71.00,$69.31
06/25/2024,$71.72,381356,$72.57,$72.675,$71.30
06/24/2024,$72.89,417132,$72.42,$74.30,$72.35
06/21/2024,$72.40,847760,$72.24,$72.40,$71.66
06/20/2024,$71.99,321769,$71.44,$72.595,$71.35
06/18/2024,$71.80,331582,$71.84,$72.165,$71.27
06/17/2024,$71.71,445569,$71.75,$72.39,$71.00
06/14/2024,$71.94,385114,$72.71,$72.725,$71.28
06/13/2024,$73.50,352881,$73.69,$73.80,$73.00
06/12/2024,$73.48,435739,$71.82,$73.73,$71.82
06/11/2024,$70.86,603787,$71.43,$71.64,$70.37
06/10/2024,$70.37,424667,$70.77,$71.38,$70.28
06/07/2024,$71.57,242881,$71.43,$71.86,$71.00
06/06/2024,$72.00,450454,$72.16,$72.365,$71.82
06/05/2024,$72.38,255221,$72.85,$72.85,$71.77
06/04/2024,$72.85,418855,$73.12,$73.75,$72.62
06/03/2024,$73.71,452882,$74.62,$74.62,$73.08
05/31/2024,$74.62,507840,$73.54,$74.78,$73.515
05/30/2024,$73.22,287325,$72.51,$73.24,$72.175
05/29/2024,$72.30,318338,$73.59,$73.83,$72.22
05/28/2024,$74.35,434472,$74.86,$75.17,$74.16
05/24/2024,$74.66,307896,$75.19,$75.19,$74.26
05/23/2024,$74.65,446304,$74.91,$75.26,$74.505
05/22/2024,$74.10,412284,$74.12,$74.742,$73.76
05/21/2024,$74.25,382851,$75.67,$75.88,$73.62
05/20/2024,$75.95,363241,$76.86,$76.86,$75.87
05/17/2024,$76.86,369396,$77.16,$77.16,$76.26
05/16/2024,$77.19,343381,$77.39,$77.635,$76.53
05/15/2024,$77.76,335374,$78.78,$78.795,$77.42
05/14/2024,$78.40,380851,$78.27,$78.87,$78.165
05/13/2024,$77.89,282151,$77.24,$77.89,$76.955
05/10/2024,$76.70,328196,$76.29,$77.04,$75.61
05/09/2024,$76.25,329822,$76.84,$76.84,$75.54
05/08/2024,$76.92,193412,$76.48,$76.93,$76.30
05/07/2024,$77.04,254706,$77.41,$77.985,$77.013
05/06/2024,$76.95,264433,$76.50,$77.47,$76.18
05/03/2024,$75.56,319395,$76.91,$76.98,$74.975
05/02/2024,$76.17,217577,$75.46,$76.27,$75.05
05/01/2024,$75.17,393501,$75.63,$76.13,$74.48
04/30/2024,$75.45,300027,$75.73,$76.23,$75.33
04/29/2024,$76.16,335165,$75.85,$76.975,$75.85
04/26/2024,$75.85,298062,$76.02,$76.55,$75.605
04/25/2024,$76.19,244102,$76.53,$76.53,$75.55
04/24/2024,$77.10,422876,$76.28,$77.14,$73.17
04/23/2024,$76.44,331214,$75.56,$76.77,$75.41
04/22/2024,$75.65,414657,$75.49,$76.395,$74.71
04/19/2024,$74.84,534323,$74.12,$74.96,$73.5925
04/18/2024,$74.03,1350808,$75.92,$75.92,$72.975
04/17/2024,$70.07,659376,$70.49,$71.43,$69.95
04/16/2024,$69.97,421354,$69.97,$70.245,$69.26
04/15/2024,$70.56,326325,$71.50,$71.95,$70.39
04/12/2024,$71.13,349836,$71.64,$72.11,$71.07
04/11/2024,$72.39,290847,$73.17,$73.46,$72.225
04/10/2024,$72.86,302722,$74.74,$74.74,$72.51
04/09/2024,$76.11,443243,$75.88,$76.83,$75.88
04/08/2024,$75.39,302327,$74.67,$75.68,$74.67
04/05/2024,$74.23,307540,$73.42,$74.43,$73.20
04/04/2024,$73.62,255152,$74.58,$75.46,$73.54
04/03/2024,$73.94,533647,$72.81,$74.02,$72.26
04/02/2024,$74.18,376855,$74.87,$75.39,$74.11
04/01/2024,$75.51,330159,$77.67,$77.67,$75.49
03/28/2024,$77.64,497822,$76.57,$77.88,$76.35
03/27/2024,$76.37,274986,$75.33,$76.40,$75.02
03/26/2024,$74.83,378106,$74.45,$75.03,$73.93
03/25/2024,$74.26,167388,$74.03,$74.56,$73.75
03/22/2024,$74.03,200570,$75.40,$75.40,$73.96
03/21/2024,$75.13,238410,$75.00,$75.44,$74.90
03/20/2024,$74.68,398536,$72.62,$74.71,$72.54
03/19/2024,$72.84,429673,$73.36,$74.175,$72.81
03/18/2024,$73.63,515144,$72.84,$73.66,$72.58
03/15/2024,$72.81,971517,$71.96,$73.51,$71.96
03/14/2024,$72.32,392689,$74.00,$74.46,$72.045
03/13/2024,$74.42,293665,$74.28,$75.21,$74.22
03/12/2024,$74.28,285968,$73.76,$75.025,$73.615
03/11/2024,$74.00,350963,$75.01,$75.3475,$73.83
03/08/2024,$75.03,216459,$75.60,$75.945,$75.02
03/07/2024,$75.04,271651,$73.90,$75.06,$73.78
03/06/2024,$73.59,359844,$73.03,$73.62,$72.39
03/05/2024,$72.49,298045,$73.46,$74.24,$72.36
03/04/2024,$73.77,378572,$73.40,$74.29,$73.223
03/01/2024,$73.31,468628,$72.47,$73.545,$72.18
02/29/2024,$72.16,811405,$73.37,$73.64,$71.68
02/28/2024,$72.84,489663,$72.34,$73.645,$72.34
02/27/2024,$72.75,515597,$72.50,$73.02,$72.06
02/26/2024,$72.35,365893,$72.11,$72.555,$71.97
02/23/2024,$72.35,408601,$71.74,$72.66,$71.29
02/22/2024,$71.74,357707,$71.83,$72.075,$71.06
02/21/2024,$71.71,349285,$71.09,$71.72,$70.783
02/20/2024,$71.40,354762,$69.79,$71.69,$69.79
02/16/2024,$70.35,350348,$71.88,$71.995,$70.33
02/15/2024,$72.11,249813,$70.71,$72.39,$70.71
02/14/2024,$70.51,656622,$71.01,$71.12,$69.95
02/13/2024,$70.55,282028,$72.60,$72.60,$70.19
02/12/2024,$73.99,216965,$73.14,$74.31,$72.96
02/09/2024,$72.93,215489,$72.96,$73.02,$71.885
02/08/2024,$72.93,242006,$72.39,$72.99,$71.7496
02/07/2024,$72.39,329214,$73.79,$73.98,$72.33
02/06/2024,$73.73,238400,$73.11,$73.86,$72.995
02/05/2024,$73.06,280777,$73.46,$73.46,$72.39
02/02/2024,$74.02,321087,$73.56,$74.385,$73.36
02/01/2024,$74.14,511135,$74.47,$74.47,$72.22
01/31/2024,$74.14,856708,$76.53,$76.94,$72.52
01/30/2024,$77.06,532908,$70.83,$77.95,$70.83
01/29/2024,$76.50,440825,$76.67,$76.73,$75.80
01/26/2024,$76.90,358874,$76.04,$76.91,$75.745
01/25/2024,$75.49,644509,$76.06,$76.68,$75.32
01/24/2024,$75.90,550717,$76.63,$76.63,$75.525
01/23/2024,$76.00,543552,$76.83,$77.24,$75.915
01/22/2024,$76.15,771794,$76.15,$76.63,$75.49
01/19/2024,$76.05,292684,$76.28,$76.57,$75.455
01/18/2024,$76.09,333627,$76.27,$76.55,$75.76
01/17/2024,$75.88,278740,$75.92,$76.54,$75.30
01/16/2024,$76.54,194042,$76.32,$76.60,$75.81
01/12/2024,$76.91,209950,$77.20,$77.40,$76.39
01/11/2024,$76.34,259517,$76.33,$76.77,$75.45
01/10/2024,$76.40,291096,$75.69,$76.69,$75.37
01/09/2024,$76.24,400750,$76.74,$76.82,$75.7825
01/08/2024,$77.85,239855,$76.36,$77.97,$76.36
01/05/2024,$76.67,567555,$76.19,$77.22,$75.45
01/04/2024,$77.68,279809,$76.89,$77.88,$76.77
01/03/2024,$77.28,198676,$78.55,$78.55,$77.18
01/02/2024,$79.12,193615,$79.24,$80.03,$78.705
12/29/2023,$79.47,305558,$79.70,$80.10,$79.22
12/28/2023,$79.74,166914,$79.50,$80.245,$79.50
12/27/2023,$79.70,213219,$79.65,$80.185,$79.38
12/26/2023,$79.39,146027,$79.50,$79.58,$78.79
12/22/2023,$79.27,167052,$79.23,$79.905,$79.23
12/21/2023,$78.78,193445,$78.44,$78.85,$77.955
12/20/2023,$78.04,209125,$79.38,$80.12,$77.94
12/19/2023,$79.58,238939,$79.45,$79.64,$78.71
12/18/2023,$78.98,171978,$79.83,$79.905,$78.66
12/15/2023,$79.23,589635,$79.75,$79.99,$78.83
12/14/2023,$79.62,430093,$77.16,$80.01,$77.03
12/13/2023,$76.09,495026,$75.36,$76.275,$73.89
12/12/2023,$75.67,203225,$76.50,$76.50,$75.59
12/11/2023,$76.48,231613,$76.05,$77.075,$76.05
12/08/2023,$76.20,175456,$76.23,$76.615,$75.79
12/07/2023,$76.05,266157,$75.55,$76.49,$75.26
12/06/2023,$75.52,188653,$76.29,$76.61,$75.31
12/05/2023,$75.78,184536,$76.85,$77.13,$75.40
12/04/2023,$77.26,276970,$75.50,$77.415,$75.3256
12/01/2023,$75.87,273404,$73.99,$75.91,$73.99
11/30/2023,$74.21,445259,$74.00,$74.64,$73.47
11/29/2023,$75.10,333591,$75.49,$76.05,$74.87
11/28/2023,$74.79,225373,$75.86,$75.86,$74.41
11/27/2023,$75.82,172383,$75.79,$76.00,$75.56
11/24/2023,$76.27,120727,$76.21,$76.40,$75.79
11/22/2023,$76.09,173765,$75.92,$76.5125,$74.83
11/21/2023,$75.32,204349,$75.90,$76.065,$75.03
11/20/2023,$76.31,166122,$75.14,$76.35,$74.78
11/17/2023,$75.32,224741,$75.57,$75.625,$74.62
11/16/2023,$74.79,183665,$75.20,$75.49,$73.94
11/15/2023,$75.25,209983,$74.30,$75.80,$74.04
11/14/2023,$74.14,277525,$73.29,$74.92,$73.29
11/13/2023,$71.74,283865,$73.86,$74.17,$71.72
11/10/2023,$73.84,196357,$73.05,$73.84,$72.515
11/09/2023,$73.00,209943,$72.97,$73.52,$72.49
11/08/2023,$72.45,317097,$72.53,$73.185,$72.18
11/07/2023,$72.57,286123,$73.04,$73.43,$72.545
11/06/2023,$73.56,173603,$73.25,$73.57,$72.70
11/03/2023,$73.24,181495,$73.43,$74.00,$73.02
11/02/2023,$72.42,242915,$70.24,$72.44,$70.24
11/01/2023,$69.60,209291,$69.75,$70.12,$68.87
10/31/2023,$69.97,228747,$69.75,$70.395,$69.32
10/30/2023,$69.53,207965,$69.95,$70.43,$69.22
10/27/2023,$69.28,323077,$69.64,$70.18,$69.04
10/26/2023,$69.54,560264,$68.70,$70.12,$68.70
10/25/2023,$68.43,375944,$68.05,$68.99,$68.05
10/24/2023,$69.10,386741,$69.67,$70.025,$68.39
10/23/2023,$69.49,626797,$69.61,$71.20,$69.09
10/20/2023,$70.04,656868,$69.44,$70.80,$69.22
10/19/2023,$69.50,870711,$69.00,$69.81,$67.35
10/18/2023,$71.21,348637,$72.49,$72.49,$71.065
10/17/2023,$73.29,361342,$72.09,$73.71,$72.09
10/16/2023,$72.41,249654,$72.10,$72.67,$71.70
10/13/2023,$71.52,301816,$72.42,$72.895,$71.18
10/12/2023,$72.34,223906,$73.37,$73.37,$71.84
10/11/2023,$73.51,366586,$73.92,$74.69,$73.46
10/10/2023,$73.64,254017,$73.47,$74.30,$73.22
10/09/2023,$73.64,177517,$72.66,$73.96,$72.36
10/06/2023,$73.07,211476,$72.54,$73.70,$72.02
10/05/2023,$73.02,216681,$72.59,$73.24,$72.47
10/04/2023,$72.93,253464,$72.57,$73.06,$71.88
10/03/2023,$72.64,333607,$72.50,$72.74,$71.97
10/02/2023,$72.36,247336,$73.14,$73.265,$71.73
09/29/2023,$73.32,279430,$73.61,$73.96,$72.90
09/28/2023,$73.09,264856,$73.03,$73.59,$72.81
09/27/2023,$72.87,352566,$72.33,$72.89,$72.00
09/26/2023,$71.82,255832,$73.25,$73.645,$71.64
09/25/2023,$73.59,292332,$73.15,$73.83,$73.15
09/22/2023,$73.36,255603,$74.27,$74.76,$73.33
09/21/2023,$74.19,244491,$74.02,$74.3699,$73.535
09/20/2023,$74.31,401741,$74.65,$75.915,$74.20
09/19/2023,$74.50,371879,$74.43,$74.8275,$74.23
09/18/2023,$74.40,370052,$75.00,$75.135,$74.26
09/15/2023,$75.02,1548521,$74.10,$75.125,$73.28
09/14/2023,$74.20,531547,$74.35,$75.03,$73.93
09/13/2023,$73.84,329239,$74.52,$74.52,$73.45
09/12/2023,$74.26,387633,$73.66,$74.465,$73.07
09/11/2023,$73.71,326832,$74.00,$74.00,$72.83
09/08/2023,$73.87,315129,$74.30,$74.66,$73.74
09/07/2023,$74.10,620390,$74.96,$75.51,$73.65
09/06/2023,$75.45,331050,$77.40,$77.40,$75.12
09/05/2023,$77.40,365371,$78.62,$79.045,$77.15
09/01/2023,$79.38,210802,$79.66,$80.14,$79.21
08/31/2023,$78.87,205607,$79.78,$79.925,$78.72
08/30/2023,$79.92,302165,$78.35,$80.57,$78.35
08/29/2023,$78.61,179202,$78.39,$78.9075,$78.12
08/28/2023,$78.05,244682,$78.00,$78.74,$77.51
08/25/2023,$77.93,270076,$77.84,$78.62,$77.235
08/24/2023,$77.53,287076,$77.07,$78.01,$77.07
08/23/2023,$77.11,543134,$76.98,$77.22,$76.30
08/22/2023,$76.69,303626,$77.40,$78.39,$76.69
08/21/2023,$76.90,291861,$77.00,$77.49,$76.75
08/18/2023,$77.13,366450,$77.11,$78.07,$76.70
08/17/2023,$77.32,275759,$77.22,$77.98,$77.14
08/16/2023,$77.07,254581,$76.30,$78.26,$76.30
08/15/2023,$76.42,261057,$75.86,$76.68,$75.62
08/14/2023,$76.55,211336,$76.21,$76.6699,$76.00
08/11/2023,$76.53,291103,$76.60,$76.80,$75.96
08/10/2023,$76.91,254638,$77.51,$78.265,$76.42
08/09/2023,$77.27,198299,$77.73,$78.075,$76.96
08/08/2023,$77.90,330862,$78.00,$78.00,$76.88
08/07/2023,$79.06,334834,$78.88,$80.32,$78.18
08/04/2023,$77.09,276191,$78.74,$79.09,$76.94
08/03/2023,$78.75,572926,$77.40,$78.855,$76.85
08/02/2023,$77.52,260855,$77.61,$77.91,$76.90
08/01/2023,$78.44,361878,$78.62,$79.095,$76.88
07/31/2023,$78.88,245025,$79.68,$80.15,$78.48
07/28/2023,$79.68,201885,$80.37,$81.09,$79.45
07/27/2023,$79.49,378551,$81.79,$81.79,$79.21
07/26/2023,$81.19,514167,$79.94,$82.38,$79.4303
07/25/2023,$81.02,428728,$79.84,$82.00,$79.45
07/24/2023,$80.22,535328,$77.29,$80.27,$77.29
07/21/2023,$77.89,962012,$82.42,$82.515,$77.63
07/20/2023,$82.35,1472434,$85.70,$86.03,$81.29
07/19/2023,$88.85,553824,$87.37,$88.91,$87.19
07/18/2023,$87.27,320217,$85.35,$87.47,$85.30
07/17/2023,$85.28,288455,$83.73,$85.62,$83.73
07/14/2023,$84.05,334911,$83.34,$84.23,$82.65
07/13/2023,$83.68,331185,$83.23,$83.91,$81.89
07/12/2023,$82.89,365375,$82.68,$83.34,$82.42
07/11/2023,$81.45,365638,$80.13,$81.51,$79.59
07/10/2023,$79.63,304600,$79.05,$80.605,$79.05
07/07/2023,$79.36,452783,$78.62,$80.33,$78.62
07/06/2023,$78.28,373994,$78.45,$78.87,$77.625
07/05/2023,$79.42,449507,$79.71,$80.19,$78.39
07/03/2023,$79.73,219228,$79.08,$80.59,$79.08
06/30/2023,$79.40,433684,$80.32,$80.64,$79.38
06/29/2023,$79.83,199757,$79.28,$80.74,$78.82
06/28/2023,$79.21,324958,$79.05,$79.54,$78.39
06/27/2023,$79.42,501149,$78.35,$79.84,$77.83
06/26/2023,$78.27,259279,$76.45,$78.315,$76.45
06/23/2023,$76.59,732921,$77.61,$78.48,$76.35
06/22/2023,$78.27,400009,$77.52,$78.64,$77.05
06/21/2023,$77.71,489290,$76.70,$78.43,$76.395
06/20/2023,$76.92,365446,$77.38,$77.38,$75.58
06/16/2023,$76.56,495998,$76.81,$76.89,$75.82
06/15/2023,$76.34,326703,$75.01,$76.41,$74.89
06/14/2023,$75.26,532695,$76.35,$77.77,$74.60
06/13/2023,$77.15,240333,$76.99,$77.54,$76.60
06/12/2023,$76.59,259883,$76.44,$77.19,$76.245
06/09/2023,$76.47,269418,$76.57,$76.85,$75.66
06/08/2023,$76.62,198773,$76.85,$77.32,$75.87
06/07/2023,$77.18,339776,$75.68,$77.26,$75.46
06/06/2023,$75.43,241303,$73.29,$75.79,$73.29
06/05/2023,$73.25,178986,$74.17,$74.33,$72.64
06/02/2023,$74.90,312400,$72.97,$75.21,$72.901
06/01/2023,$72.07,349624,$70.00,$72.36,$70.00
05/31/2023,$70.17,369631,$69.63,$70.75,$68.865
05/30/2023,$72.02,462354,$72.55,$72.62,$71.35
05/26/2023,$72.35,391314,$72.23,$73.555,$72.18
05/25/2023,$71.97,300845,$73.26,$73.47,$71.78
05/24/2023,$73.78,247879,$74.54,$74.54,$73.10
05/23/2023,$74.69,316594,$73.90,$75.06,$73.50
05/22/2023,$74.06,224659,$73.02,$74.39,$72.51
05/19/2023,$72.93,263306,$74.51,$74.51,$72.675
05/18/2023,$73.82,361007,$72.29,$74.01,$72.155
05/17/2023,$72.73,332703,$71.02,$73.00,$70.55
05/16/2023,$70.61,236155,$71.31,$71.36,$70.38
05/15/2023,$71.39,289267,$71.25,$71.87,$70.88
05/12/2023,$71.00,227659,$71.19,$71.4999,$70.74
05/11/2023,$70.93,277503,$70.63,$71.53,$70.21
05/10/2023,$71.60,527087,$71.42,$72.02,$70.55
05/09/2023,$70.37,649167,$70.24,$70.59,$69.47
05/08/2023,$70.64,687807,$71.01,$71.62,$70.02
05/05/2023,$70.38,787208,$70.59,$70.91,$70.07
05/04/2023,$69.60,1160507,$72.45,$72.475,$69.59
05/03/2023,$73.05,646518,$74.93,$76.135,$72.77
05/02/2023,$74.75,296759,$75.34,$75.68,$74.05
05/01/2023,$75.78,231070,$75.50,$76.44,$75.37
04/28/2023,$75.71,403310,$74.37,$76.01,$74.37
04/27/2023,$74.33,456097,$74.72,$75.61,$74.18
04/26/2023,$74.79,471837,$74.49,$75.38,$73.80
04/25/2023,$74.90,585434,$73.62,$75.20,$73.43
04/24/2023,$74.49,258130,$74.57,$74.80,$74.04
04/21/2023,$74.59,373594,$73.85,$74.64,$72.93
04/20/2023,$73.81,895370,$73.01,$76.14,$72.36
04/19/2023,$79.50,316121,$78.95,$79.99,$78.93
04/18/2023,$79.54,270728,$80.95,$81.41,$79.365
04/17/2023,$80.57,210074,$80.30,$80.62,$79.47
04/14/2023,$80.01,226100,$80.34,$80.99,$79.20
04/13/2023,$80.34,287064,$78.46,$80.46,$77.66
04/12/2023,$78.24,236515,$79.39,$79.565,$78.10
04/11/2023,$78.89,197005,$78.81,$79.50,$78.635
04/10/2023,$78.62,302404,$77.55,$78.69,$77.55
04/06/2023,$78.05,383119,$79.07,$79.07,$77.9508
04/05/2023,$78.96,440390,$79.75,$79.905,$78.44
04/04/2023,$80.21,289932,$81.92,$81.92,$79.79
04/03/2023,$81.65,298022,$82.44,$82.63,$81.35
03/31/2023,$82.53,242466,$81.83,$82.54,$81.525
03/30/2023,$81.21,193230,$82.14,$82.43,$81.00
03/29/2023,$81.21,313677,$80.20,$81.43,$80.20
03/28/2023,$79.36,160789,$78.56,$79.7199,$78.16
03/27/2023,$78.90,189968,$79.12,$79.43,$78.35
03/24/2023,$78.04,287695,$77.08,$78.42,$76.62
03/23/2023,$77.92,399340,$77.52,$79.73,$77.39
03/22/2023,$77.41,347685,$81.23,$81.23,$77.35
03/21/2023,$81.05,265701,$81.18,$81.52,$80.30
03/20/2023,$79.81,400247,$79.55,$80.82,$78.86
03/17/2023,$78.75,735927,$79.96,$79.96,$78.14
03/16/2023,$80.07,359319,$77.90,$80.92,$77.60
03/15/2023,$78.75,376688,$79.28,$79.73,$77.86
03/14/2023,$81.04,591826,$81.02,$82.57,$80.40
03/13/2023,$79.00,375062,$79.75,$80.16,$78.40
03/10/2023,$80.89,359129,$82.39,$82.58,$80.265
03/09/2023,$82.52,327688,$84.23,$84.69,$82.49
03/08/2023,$83.97,193500,$84.43,$85.15,$83.64
03/07/2023,$84.30,306110,$84.60,$85.29,$83.98
03/06/2023,$84.60,379098,$85.90,$86.45,$84.30
03/03/2023,$85.63,247054,$85.00,$85.97,$84.38
03/02/2023,$84.55,205936,$84.88,$85.10,$84.09
03/01/2023,$85.35,259995,$84.77,$86.28,$84.65
02/28/2023,$84.88,381460,$84.30,$85.61,$84.15
02/27/2023,$84.65,247964,$85.38,$85.545,$84.49
02/24/2023,$84.16,217506,$84.36,$84.36,$82.995
02/23/2023,$85.31,287823,$86.48,$87.04,$84.63
02/22/2023,$85.78,211661,$85.85,$86.525,$85.465
02/21/2023,$85.99,149605,$87.35,$87.535,$85.87
02/17/2023,$88.20,159990,$87.43,$88.47,$87.115
02/16/2023,$87.50,370052,$86.48,$87.8625,$85.76
02/15/2023,$88.45,218526,$87.50,$88.49,$87.25
02/14/2023,$88.13,239757,$88.75,$89.10,$87.76
02/13/2023,$89.15,246719,$88.61,$89.435,$88.33
02/10/2023,$88.66,288365,$88.84,$89.28,$88.31
02/09/2023,$88.80,491956,$90.22,$90.9919,$88.59
02/08/2023,$89.63,291426,$90.99,$92.43,$89.44
02/07/2023,$91.50,398690,$89.03,$91.55,$89.03
02/06/2023,$89.80,344732,$89.95,$90.36,$88.337
02/03/2023,$90.82,350437,$90.60,$91.933,$90.135
02/02/2023,$90.97,347621,$89.35,$91.18,$89.335
02/01/2023,$88.98,402077,$87.57,$89.65,$86.03
01/31/2023,$87.16,486203,$88.34,$89.25,$84.98
01/30/2023,$86.90,371896,$86.52,$87.50,$86.52
01/27/2023,$87.20,369594,$86.80,$88.40,$86.23
01/26/2023,$88.26,199055,$87.29,$88.30,$87.00
01/25/2023,$88.61,210695,$87.75,$88.84,$87.29
01/24/2023,$88.53,211816,$87.99,$88.83,$87.75
